Número de extracción;Fecha/hora;Temperatura de esterilización (°C);Temperatura Salida de Gelatina (°C);Temperatura Salida de agua del condensador (°C);Presión de Vacio (in Hg);Presión de entrada al esterilizador (psi);
;1/30/2020 9:00:00 AM;142;51;46;20;58;
;1/30/2020 10:00:00 AM;142;51;46;20;58;
027;1/30/2020 3:00:00 PM;140;48;43;20;58;
;1/30/2020 4:00:00 PM;141,3;50,3;45;20;52;
;1/30/2020 5:00:00 PM;141,6;52;46;20;52;
;1/30/2020 6:00:00 PM;141,4;52,9;46;20;52;
;1/30/2020 7:00:00 PM;141,6;53,2;46;20;52;
;1/30/2020 8:00:00 PM;141,6;52,9;46;20;58;
;1/30/2020 9:00:00 PM;141,7;53,1;46;20;52;
;1/30/2020 10:00:00 PM;142;53;48;20;58;
;1/30/2020 11:00:00 PM;142;52;48;20;58;
;1/31/2020 12:00:00 AM;142;52;48;20;58;
;1/31/2020 1:00:00 AM;142;53;48;20;58;
;1/31/2020 2:00:00 AM;142;52;48;20;58;
;1/31/2020 3:00:00 AM;142;52;48;20;58;
;1/31/2020 4:00:00 AM;142;52;48;20;58;
;1/31/2020 5:00:00 AM;142;51;48;20;58;
;1/31/2020 6:00:00 AM;142;52;48;20;58;
;1/31/2020 7:00:00 AM;142;52;47;20;57;
;1/31/2020 8:00:00 AM;141;52;48;20;57;
;1/31/2020 9:00:00 AM;142;52;47;20;58;
;1/31/2020 10:00:00 AM;142;52;56;20;48;
028;2/1/2020 1:00:00 AM;142;53;48;20;58;
;2/1/2020 2:00:00 AM;142;54;48;20;58;
;2/1/2020 3:00:00 AM;142;52,5;48;20;58;
;2/1/2020 4:00:00 AM;142;51,7;48;20;58;
;2/1/2020 5:00:00 AM;142;52,6;48;20;58;
;2/1/2020 6:08:23 AM;141,7;52,1;48;20;52;
;2/1/2020 7:04:46 AM;141,1;52,7;48;20;52;
;2/1/2020 8:04:36 AM;141,7;51;48;20;52;
;2/1/2020 9:03:58 AM;141,5;52,3;48;20;52;
;2/1/2020 10:00:23 AM;141,3;51,4;48;20;52;
;2/1/2020 11:00:00 AM;141,1;51,3;48;20;52;
;2/1/2020 12:14:59 PM;141,3;51,4;48;20;52;
;2/1/2020 1:00:00 PM;141,2;50,7;46;20;52;
;2/1/2020 2:07:32 PM;141,7;49,1;43;20,6;52;
;2/1/2020 3:01:01 PM;141,7;49,2;45;20;58;
;2/1/2020 3:55:57 PM;142,4;54;50;19,8;55;
;2/1/2020 5:01:08 PM;141,2;49,3;46;20;55;
;2/1/2020 5:52:03 PM;141,7;48,5;45;20;58;
;2/1/2020 7:07:00 PM;141,5;52,1;50,5;20;58;
029;2/1/2020 11:00:00 PM;142;50;48;20;56;
;2/2/2020 12:00:00 AM;142;50;47,5;20;56;
;2/2/2020 1:00:00 AM;142;50;46;20;56;
;2/2/2020 1:00:33 AM;141,7;51,6;46;20;50;
;2/2/2020 2:00:00 AM;142;51;47;20;56;
;2/2/2020 3:00:00 AM;142;52;47;20;54;
;2/2/2020 4:00:00 AM;142;52;47;20;58;
;2/2/2020 5:00:00 AM;142;52;48;20;54;
;2/2/2020 6:14:23 AM;141,8;52,1;47;20;52;
;2/2/2020 7:10:08 AM;141,5;51,7;46;20;50;
;2/2/2020 8:03:08 AM;141,8;51,8;46;20;50;
;2/2/2020 9:12:52 AM;141,6;52,9;46;20;50;
;2/2/2020 10:09:36 AM;141,8;53,1;46;20;50;
;2/2/2020 11:00:00 AM;141,8;52;46;20;50;
;2/2/2020 12:20:30 PM;141,7;53,1;46;20;50;
;2/2/2020 3:02:32 PM;141,8;52,6;50,6;19,8;54;
;2/2/2020 3:51:23 PM;141,5;51,4;48;20;55;
;2/2/2020 4:51:06 PM;141,8;49,5;45;20,3;54;
;2/2/2020 6:00:00 PM;141,6;50;45;20;52;
;2/2/2020 7:00:00 PM;141,6;50,9;44;20;55;
;2/2/2020 8:22:22 PM;141,4;51;45;20;55;
;2/14/2020 2:15:25 AM;141,5;52,8;49;19,6;52;
030;2/2/2020 11:00:10 PM;141,7;50,5;47;20;50;
;2/3/2020 12:00:00 AM;141,3;51,6;48;20;50;
;2/3/2020 1:10:18 AM;141,1;52,5;48;20;50;
;2/3/2020 2:00:49 AM;141,2;52,9;48;20;50;
;2/3/2020 3:02:08 AM;141,2;53,7;48;20;50;
;2/3/2020 4:00:45 AM;141,6;52,3;48;20;50;
;2/3/2020 5:00:45 AM;141,3;53,1;48;20;50;
;2/3/2020 6:00:00 AM;142;52;48;20;58;
;2/3/2020 7:00:00 AM;142;52;48;20;58;
;2/3/2020 8:00:00 AM;142;51,5;48;20;58;
;2/3/2020 9:00:00 AM;142;51,6;48;20;58;
;2/3/2020 10:00:00 AM;142;52;48;20;58;
;2/3/2020 11:00:00 AM;142;52;48;20;58;
;2/3/2020 12:00:00 PM;142;51;48;20;58;
;2/3/2020 1:00:00 PM;142;52;48;20;58;
;2/3/2020 2:19:08 PM;141,4;51,1;48;20;55;
;2/3/2020 3:04:32 PM;141,4;51,1;48;20;50;
;2/3/2020 3:50:45 PM;141,7;52,3;48;20;52;
;2/3/2020 5:02:24 PM;141,6;52;48;20;50;
;2/3/2020 5:53:15 PM;141,3;50,8;48;20;54;
;2/3/2020 7:04:27 PM;141,3;51,7;48;19,8;54;
;2/3/2020 7:53:21 PM;141,5;49,9;48;20;55;
;2/3/2020 8:50:52 PM;141,5;49,7;44;20,4;54;
031;2/4/2020 1:00:00 AM;142;50;48;20;58;
;2/4/2020 2:00:00 AM;142;50,6;48;20;58;
;2/4/2020 3:00:00 AM;142;52;48;20;58;
;2/4/2020 4:00:00 AM;142;52,5;48;20;58;
;2/4/2020 5:00:00 AM;142;52;48;20;58;
;2/4/2020 6:10:49 AM;142;52,6;48,8;19,8;54;
;2/4/2020 7:03:18 AM;141,8;51,1;48;20;52;
;2/4/2020 7:59:23 AM;141,4;52,4;48,5;19,5;55;
;2/4/2020 9:06:54 AM;141,4;52,5;48,7;19,7;52;
;2/4/2020 9:56:03 AM;141,5;52;48;20;54;
;2/4/2020 11:07:55 AM;140,9;51,7;48;19,8;53;
;2/4/2020 11:53:58 AM;141,3;52,8;49;19,7;54;
;2/4/2020 12:49:35 PM;142;53;48;20;55;
;2/4/2020 2:00:00 PM;141,7;53,1;48;20;50;
;2/4/2020 3:00:00 PM;141,7;52;48;20;50;
;2/4/2020 4:00:00 PM;141,7;50,9;48;20;50;
;2/4/2020 5:00:00 PM;141,4;51,1;48;20;50;
;2/4/2020 6:00:00 PM;141,5;51,4;48;20;50;
;2/4/2020 7:00:00 PM;141,7;51,5;48;20;50;
;2/4/2020 8:00:00 PM;141,6;50,7;48;20;50;
;2/4/2020 9:00:00 PM;141,6;50,8;48;20;50;
;2/4/2020 10:06:56 PM;141,6;49,9;45;20,4;52;
;2/4/2020 10:52:22 PM;141,7;50,1;44,8;20,3;55;
;2/5/2020 12:04:56 AM;141,7;49,7;45;20;54;
032;2/5/2020 5:06:32 AM;142,2;47;45;20;50,5;
;2/5/2020 6:10:10 AM;141,2;50;46;20;50;
;2/5/2020 7:08:18 AM;140,9;48,2;45;20;50;
;2/5/2020 8:08:25 AM;141,7;48,5;45;20;50;
;2/5/2020 9:05:00 AM;141,4;49;45;20;50;
;2/5/2020 11:00:18 AM;141,7;49,5;45;20;50;
;2/5/2020 11:00:47 AM;141,5;49;45;20;50;
;2/5/2020 2:00:00 PM;142;49;48;20;56;
;2/5/2020 3:00:00 PM;141,5;50;47;20;54;
;2/6/2020 5:10:30 AM;142;45,3;42;20,7;50;
;2/6/2020 6:12:15 AM;142;46,9;45;20;50;
;2/6/2020 7:04:26 AM;142;47;45;20;50;
;2/6/2020 7:17:16 AM;141,8;47,3;45;20;50;
;2/6/2020 8:18:09 AM;141,1;47,8;45;20;50;
;2/6/2020 9:21:12 AM;142;47,5;42;20;50;
;2/6/2020 10:15:20 AM;142,2;47,5;42,8;20;50,5;
;2/6/2020 11:00:36 AM;142;48,1;42;20;50;
;2/6/2020 12:00:00 PM;142;48,2;42;20;50;
;2/6/2020 1:00:00 PM;141,2;45,4;42;20;50;
;2/6/2020 2:00:00 PM;142;46;46;20;58;
;2/6/2020 4:00:00 PM;142;47;44;20;58;
;2/6/2020 5:00:00 PM;142;47;46;20;58;
;2/6/2020 6:00:00 PM;142;48;46;20;58;
033;2/6/2020 10:00:00 PM;142;45;42;20;50;
;2/6/2020 11:00:00 PM;141,8;46,3;42;20;50;
;2/7/2020 12:00:00 AM;141,9;47,3;42;20;50;
;2/7/2020 1:05:35 AM;142;47,5;42;20;50;
;2/7/2020 2:17:30 AM;141,9;48,1;43;20;50;
;2/7/2020 3:00:00 AM;142;49,6;44;20;50;
;2/7/2020 4:09:01 AM;142;49,7;45;20;50;
;2/7/2020 5:08:18 AM;141,8;49,8;45;20;50;
;2/7/2020 6:00:00 AM;142;48;47,5;20;52;
;2/7/2020 6:47:39 AM;142;48,2;47,8;20;54;
;2/7/2020 8:05:53 AM;142;48;47;20;56;
;2/7/2020 9:06:57 AM;142;49;47,3;20;54;
;2/7/2020 10:03:24 AM;142;48;47;20;54;
;2/7/2020 10:49:44 AM;142;49,2;46;20;54;
;2/7/2020 12:09:00 PM;142;49,1;46;20;56;
;2/7/2020 12:51:31 PM;142;49;47;20;54;
;2/7/2020 2:00:00 PM;142;49;48;20;58;
;2/7/2020 3:00:00 PM;142;49;48;20;58;
;2/7/2020 4:00:00 PM;142;48,7;48;20;58;
;2/7/2020 5:00:00 PM;142;49;48;20;58;
;2/7/2020 6:00:00 PM;142;47;48;20;58;
;2/7/2020 7:00:00 PM;142;46;48;20;58;
;2/7/2020 8:00:00 PM;142;46;46;20;58;
;2/7/2020 9:00:00 PM;142;46;44;20;58;
;2/7/2020 10:00:00 PM;142;44,3;40;20;50;
034;2/7/2020 11:00:41 PM;142;45,6;40;20;50;
;2/8/2020 12:00:00 AM;141,8;48;40;20;50;
;2/8/2020 1:08:16 AM;141,7;48;44;20;50;
;2/8/2020 2:00:00 AM;142;48,4;44;20;50;
;2/8/2020 3:09:39 AM;141,7;49,7;45;20;50;
;2/8/2020 4:00:00 AM;141,9;49,7;45;20;50;
;2/8/2020 5:06:24 AM;141,7;50,3;46;20;50;
;2/8/2020 6:00:00 AM;142;50;48;20;58;
;2/8/2020 7:00:00 AM;142;50;48;20;58;
;2/8/2020 8:00:00 AM;142;50;48;20;54;
;2/8/2020 9:00:00 AM;142;50,5;48;20;58;
;2/8/2020 10:00:00 AM;142;49,5;48;20;58;
;2/8/2020 11:00:00 AM;142;49;48;20;58;
;2/8/2020 12:00:00 PM;142;49;48;20;58;
;2/8/2020 1:00:00 PM;142;49,5;48;20;58;
;2/8/2020 2:08:12 PM;142;49,7;44,9;20;50;
;2/8/2020 2:55:58 PM;141,7;49,7;45;20;50;
;2/8/2020 3:57:15 PM;141,9;48,4;45;20;50;
;2/8/2020 4:59:25 PM;142,2;49,1;45;20;50;
;2/8/2020 5:57:01 PM;141,9;49;45;20;50;
;2/8/2020 7:05:47 PM;142,2;48,4;45;20;50;
;2/8/2020 7:59:06 PM;142,1;45,5;42;20,9;48;
;2/8/2020 9:04:33 PM;142;45,9;425;20,9;52;
035;2/2/2020 8:00:00 PM;141,8;46,8;44;20;55;
;2/8/2020 11:21:51 AM;141;48;45;20;52;
;2/9/2020 12:00:00 AM;142;49;46;20;54;
;2/9/2020 1:00:00 AM;142;48,8;47;20;56;
;2/9/2020 2:00:00 AM;142;49;47;20;54;
;2/9/2020 3:00:34 AM;142;49,5;46;20;52;
;2/9/2020 3:57:03 AM;142;50;46;20;52;
;2/9/2020 5:00:27 AM;142;52;47;20;52;
;2/9/2020 6:00:00 AM;142;52;48;20;58;
;2/9/2020 6:06:09 AM;142;48,7;45;20;50;
;2/9/2020 7:00:00 AM;142;52;48;20;58;
;2/9/2020 8:00:00 AM;142;50;48;20;58;
;2/9/2020 9:00:00 AM;142;50;48;20;58;
;2/9/2020 10:00:00 AM;142;50;48;20;58;
;2/9/2020 11:00:00 AM;142;50;48;20;58;
;2/9/2020 12:00:00 PM;142;49;48;20;58;
;2/9/2020 1:00:00 PM;142;50;46;20;58;
;2/9/2020 2:10:10 PM;142;49,8;45;20;55;
;2/9/2020 3:02:34 PM;142,2;50,5;48,9;20;5;
;2/9/2020 3:52:53 PM;142;50,8;47,2;19,7;50;
;2/9/2020 4:53:13 PM;142,1;50,1;47,2;19,8;50;
;2/9/2020 7:00:09 PM;142;48,9;45;20;50;
036;2/9/2020 11:06:31 AM;142;50,1;47,5;20;56;
;2/9/2020 10:00:00 PM;142;48;46;20;52;
;2/10/2020 12:02:23 AM;141;48;47;20;56;
;2/10/2020 1:00:15 AM;142;49;46;20;56;
;2/10/2020 1:53:59 AM;142;50;48;20;56;
;2/10/2020 3:09:20 AM;142;49;46;20;56;
;2/10/2020 4:09:45 AM;142;50;46;20;56;
;2/10/2020 5:09:11 AM;142;52;47,8;20;57;
;2/10/2020 6:00:00 AM;142;51,6;48;20;58;
;2/10/2020 7:00:00 AM;142;51;48;20;58;
;2/10/2020 8:00:00 AM;142;53;48;20;58;
;2/10/2020 9:00:00 AM;142;52;48;20;58;
;2/10/2020 10:00:00 AM;142;52;48;20;58;
;2/10/2020 11:00:00 AM;142;51;48;20;58;
;2/10/2020 12:00:00 PM;142;50,5;48;20;58;
;2/10/2020 1:00:00 PM;142;52;48;20;58;
;2/10/2020 2:16:21 PM;142;50,8;48,7;19,8;48;
;2/10/2020 3:00:25 PM;142,4;49,5;45;20;50;
;2/10/2020 3:52:59 PM;142,1;49,8;45;20;50;
;2/10/2020 5:57:02 PM;142,1;49,7;48;19,8;48;
;2/10/2020 6:04:43 PM;142,1;28,1;48;20;52;
;2/10/2020 7:53:50 PM;142;49,5;47;19,8;52;
;2/10/2020 7:57:31 PM;142;49,2;48;20;50;
;2/20/2020 11:05:47 AM;143;49,3;44;20,4;44;
037;2/10/2020 11:00:00 PM;142;48,6;46;20;58;
;2/11/2020 12:00:00 AM;142;49;48;20;58;
;2/11/2020 1:00:00 AM;142;49,5;48;20;58;
;2/11/2020 2:00:00 AM;142;51;48;20;58;
;2/11/2020 3:00:00 AM;142;52;48;20;58;
;2/11/2020 4:00:00 AM;142;52;48;20;58;
;2/11/2020 5:00:00 AM;142;51,4;48;20;58;
;2/11/2020 6:11:23 AM;142;51,5;48,8;19,6;50;
;2/11/2020 7:01:56 AM;142;51,2;48;19,7;50;
;2/11/2020 7:55:21 AM;142;50,3;48;19,8;50;
;2/11/2020 9:06:27 AM;141,9;50,6;48;19,8;46;
;2/11/2020 9:55:56 AM;142;51,4;48,5;19,8;48;
;2/11/2020 11:06:30 AM;142;51,4;48;19,8;46;
;2/11/2020 12:08:13 PM;142,1;52,1;48;20;46;
;2/11/2020 1:04:06 PM;142;52;48,5;19,7;46;
;2/11/2020 2:00:00 PM;142,1;49,9;48;20;50;
;2/11/2020 3:00:00 PM;142;50,1;48;20;50;
;2/11/2020 4:00:00 PM;142;50,6;48;20;50;
;2/11/2020 5:00:00 PM;142,1;51,2;48;20;50;
;2/11/2020 6:00:00 PM;141,9;51,3;48;20;50;
;2/11/2020 7:00:00 PM;141,8;50;48;20;50;
;2/11/2020 8:00:00 PM;141,9;50;48;20;50;
;2/11/2020 9:00:00 PM;141,9;51,2;48;20;50;
038;2/11/2020 11:00:00 PM;142;50;48;20;58;
;2/12/2020 12:00:00 AM;142;50,5;48;20;58;
;2/12/2020 1:00:00 AM;142;52;48;20;58;
;2/12/2020 1:07:01 AM;142,1;51,7;49,5;19,6;46;
;2/12/2020 2:00:00 AM;142;52;48;20;58;
;2/12/2020 3:00:00 AM;142;52;48;20;58;
;2/12/2020 4:00:00 AM;142;53;48;20;58;
;2/12/2020 5:00:00 AM;142;53,5;48;20;58;
;2/12/2020 6:09:32 AM;141,8;51,8;50;19,6;46;
;2/12/2020 7:07:18 AM;141,8;51,8;49,5;19,7;46;
;2/12/2020 7:44:18 AM;141,8;51,7;49,5;19,8;46;
;2/12/2020 8:45:18 AM;141,8;51,5;49,9;19,7;46;
;2/12/2020 9:50:11 AM;141,9;51;49,5;19,6;46;
;2/12/2020 11:10:15 AM;142;50,8;49,8;19,8;48;
;2/12/2020 12:18:13 PM;142;51,8;49;19,7;50;
;2/12/2020 2:00:00 PM;142;51,5;49,2;20;50;
;2/12/2020 3:00:00 PM;142,1;51,6;49,2;20;50;
;2/12/2020 4:00:00 PM;141,2;52,1;49,8;20;50;
;2/12/2020 5:00:25 PM;141,9;51,5;49;20;50,8;
;2/12/2020 6:00:00 PM;142;52,1;49,5;20;50;
;2/12/2020 7:00:00 PM;141,8;51,5;49,5;20;50;
;2/12/2020 8:00:00 PM;141,8;51,3;49,5;20;50;
;2/12/2020 9:00:00 PM;141,9;51,2;49,5;20;50;
039;2/13/2020 2:00:33 AM;142;49,9;48;19,8;48;
;2/13/2020 6:12:30 AM;142;50;47;20;54;
;2/13/2020 7:14:34 AM;142;49;47,2;21;54;
;2/13/2020 8:11:49 AM;142;50,1;46;20;52;
;2/13/2020 8:56:59 AM;142;50;46;20;52;
;2/13/2020 9:54:46 PM;141,7;48,3;44,8;20,3;46;
;2/13/2020 11:07:54 PM;141,7;48,4;44;20;48;
040;2/14/2020 2:23:39 AM;142;44,3;42;21;46;
;2/14/2020 3:04:43 AM;142;47,3;43,5;21,3;46;
;2/14/2020 3:58:16 AM;142,1;50;45;20;46;
;2/14/2020 5:09:52 AM;142;49,8;45;20;48;
;2/14/2020 6:00:56 AM;141,9;51,5;46;20;50;
;2/14/2020 7:15:20 AM;141,9;51,3;46;20;50;
;2/14/2020 8:03:54 AM;141,8;51,3;46;20;50;
;2/14/2020 9:00:00 AM;141,9;50,6;46;20;50;
;2/14/2020 10:01:00 AM;142;50,4;46;20;50;
;2/14/2020 11:00:00 AM;142;49,9;48;20;50;
;2/14/2020 12:04:34 PM;142;49,9;48;20;50;
;2/14/2020 1:00:00 PM;142;50,6;48;20;50;
;2/14/2020 2:00:00 PM;142;50;48;20;58;
;2/14/2020 3:00:00 PM;142;49,5;48;20;58;
;2/14/2020 4:00:00 PM;142;49;48;20;58;
;2/14/2020 5:00:00 PM;142;50;48;20;58;
;2/14/2020 6:00:00 PM;142;49,6;46;20;58;
;2/14/2020 7:00:00 PM;142;49,4;48;20;58;
;2/14/2020 8:00:00 PM;142;40;48;20;58;
;2/14/2020 9:00:00 PM;142;40;48;20;58;
;2/14/2020 10:00:00 PM;141,6;47,4;48;20;50;
;2/14/2020 11:00:00 PM;141,7;47,7;48;20;50;
;2/15/2020 12:00:00 AM;141,9;51,3;48;20;50;
041;2/15/2020 3:21:34 AM;141,5;45,8;44;20;50;
;2/15/2020 4:00:24 AM;141,6;48;45;20;50;
;2/15/2020 5:00:47 AM;141,7;49,5;46;20;50;
;2/15/2020 6:00:00 AM;141,4;48,5;45;20;46;
;2/15/2020 7:00:00 AM;141,7;48,5;45;21;46;
;2/15/2020 8:00:00 AM;141,8;49,4;45;20;46;
;2/15/2020 9:00:00 AM;141,7;49,1;45;20;46;
;2/15/2020 10:00:00 AM;141,6;49,2;45;20;46;
;2/15/2020 11:00:00 AM;141,7;49;45;20;46;
;2/15/2020 12:00:00 PM;141,4;49,4;45;20;46;
;2/15/2020 1:00:00 PM;141,7;50,1;45;20;46;
;2/15/2020 2:00:00 PM;142;50;48;20;58;
;2/15/2020 3:00:00 PM;142;50;48;20;58;
;2/15/2020 4:00:00 PM;142;51;48;20;58;
;2/15/2020 5:00:00 PM;142;51;48;20;58;
;2/15/2020 6:00:00 PM;142;51;48;20;58;
;2/15/2020 7:00:00 PM;142;50;48;20;58;
;2/15/2020 8:00:00 PM;142;48;46;20;58;
;2/15/2020 9:00:00 PM;142;49;46;20;58;
;2/15/2020 10:00:00 PM;141,8;48,8;46;20;50;
;2/15/2020 11:00:00 PM;141,6;48;46;20;50;
;2/16/2020 12:00:00 AM;141,7;47,7;46;20;50;
;2/16/2020 1:00:07 AM;141,3;49,9;46;20;50;
;2/16/2020 11:00:00 AM;142;51;48;20;58;
042;2/16/2020 4:02:10 AM;142;51,3;50;20;50;
;2/16/2020 5:00:48 AM;141,6;51,5;50,5;20;50;
;2/16/2020 6:00:00 AM;142;51;48;20;58;
;2/16/2020 7:00:00 AM;142;52;48;20;58;
;2/16/2020 8:00:00 AM;142;50;48;20;58;
;2/16/2020 9:00:00 AM;142;50;48;20;58;
;2/16/2020 10:00:00 AM;142;50;48;20;58;
;2/16/2020 12:00:00 PM;142;49,4;48;20;58;
;2/16/2020 1:00:00 PM;142;52;48;20;58;
;2/16/2020 2:11:37 PM;141,9;50,6;48,7;19,8;46;
;2/16/2020 3:04:11 PM;141,7;50,9;49;19,7;46;
;2/16/2020 4:01:52 PM;141,8;49,8;47,8;19,7;46;
;2/16/2020 5:02:07 PM;141,8;49,5;45,5;19,8;46;
;2/16/2020 5:51:40 PM;141,5;49,5;48;20;46;
;2/16/2020 7:03:40 PM;141,7;49,6;45,8;19,8;46;
;2/16/2020 7:50:18 PM;141,5;49,9;45;19,8;46;
;2/16/2020 8:56:14 PM;141,4;49;46,2;20;46;
;2/16/2020 10:00:00 PM;141,6;46,4;45;20;50;
;2/16/2020 11:00:00 PM;141,9;44,3;45;20;50;
043;2/17/2020 12:00:00 AM;141,6;46,9;44;20;50;
;2/17/2020 1:00:33 AM;141,6;50,2;45;20;50;
;2/17/2020 2:14:48 AM;141,7;50,3;44;20;50;
;2/17/2020 3:00:22 AM;141,6;51,3;49;20;50;
;2/17/2020 4:00:39 AM;141,9;52,1;49;20;50;
;2/17/2020 5:12:11 AM;141,7;49,7;49;20;50;
;2/17/2020 6:00:00 AM;142;50;48;20;58;
;2/17/2020 7:00:00 AM;142;50;48;20;58;
;2/17/2020 8:00:00 AM;142;50,4;48;20;58;
;2/17/2020 9:00:00 AM;51;50;48;20;58;
;2/17/2020 10:00:00 AM;142;50;48;20;58;
;2/17/2020 11:00:00 AM;142;51,6;48;20;58;
;2/17/2020 12:00:00 PM;142;51;48;20;58;
;2/17/2020 1:00:00 PM;142;50;48;20;58;
;2/17/2020 2:36:29 PM;141,7;49,7;48;20;46;
;2/17/2020 3:08:15 PM;141,7;49;45;20;46;
;2/17/2020 3:50:42 PM;141,8;49,3;45;20;46;
;2/17/2020 4:54:16 PM;141,6;48,9;45;20;46;
;2/17/2020 6:06:26 PM;141,4;47,8;44;19,8;46;
;2/17/2020 6:53:11 PM;141,7;48,8;44;20;44;
;2/17/2020 8:02:43 PM;141,8;48,9;44;20;46;
044;2/18/2020 2:00:00 AM;142;48,7;46;20;52;
;2/18/2020 4:00:00 AM;142;49,7;46;20;50;
;2/18/2020 5:00:00 AM;142;49;46;20;50;
;2/18/2020 6:00:00 AM;142;49;48;20;58;
;2/18/2020 7:00:00 AM;142;47,6;48;20;58;
;2/18/2020 9:00:00 AM;142;44;44;20;58;
;2/18/2020 10:00:00 AM;142;44;46;20;58;
;2/18/2020 11:00:00 AM;142;49;48;20;58;
;2/18/2020 12:00:00 PM;142;47,6;48;20;58;
;2/18/2020 1:00:00 PM;142;47;48;20;58;
;2/18/2020 2:15:53 PM;141,7;47,7;42;20,5;46;
;2/18/2020 2:58:41 PM;142;47,7;43;20,6;45;
;2/18/2020 4:05:29 PM;141,8;48,1;45;20;46;
;2/18/2020 5:01:32 PM;141,8;48,2;44;20,2;46;
;2/18/2020 5:54:16 PM;141,7;48,3;43,8;20,3;46;
;2/18/2020 7:11:40 PM;142;48;43;20,3;44;
;2/18/2020 7:56:26 PM;141,6;47,5;44;20;46;
;2/18/2020 8:51:20 PM;141,6;47,4;43;20,4;44;
;2/18/2020 10:00:00 PM;142;47;46;20;58;
;2/19/2020 3:00:00 AM;142;49,7;46;20;50;
;2/19/2020 11:00:00 PM;142;47;46;20;58;
045;2/19/2020 1:08:06 AM;141,7;49,5;45;20;45;
;2/19/2020 2:00:00 AM;142;44,7;46;20;58;
;2/19/2020 3:00:00 AM;142;45;46;20;58;
;2/19/2020 4:00:00 AM;142;46,4;46;20;58;
;2/19/2020 5:00:00 AM;142;47;46;20;58;
;2/19/2020 6:08:41 AM;141,5;47,7;42;20,5;44;
;2/19/2020 7:02:32 AM;141,3;47,8;43,8;20,4;44;
;2/19/2020 7:50:26 AM;141,4;48,3;43;20,5;44;
;2/19/2020 8:58:54 AM;141,5;47,8;44;20;44;
;2/19/2020 9:57:07 AM;141,3;48,5;42,8;20,5;44;
;2/19/2020 11:05:51 AM;141,3;48,8;43;20;44;
;2/19/2020 12:11:22 PM;141,7;48,6;44;20;44;
;2/19/2020 2:00:00 PM;142;47,6;43;20,5;44;
;2/19/2020 3:00:00 PM;142;48,1;43;20;44;
;2/19/2020 4:00:00 PM;142;49,2;43,2;20;44;
;2/19/2020 6:00:00 PM;142;47,5;43;20,5;44;
;2/19/2020 7:00:00 PM;142;46,6;43;20,5;44;
;2/19/2020 8:00:00 PM;142;47,8;43;20,5;44;
;2/19/2020 9:00:00 PM;142;46,9;43;20,5;44;
;2/19/2020 10:00:00 PM;142;44;48;20;58;
046;2/20/2020 1:00:00 AM;142;47;46;20;58;
;2/20/2020 2:00:00 AM;142;47;48;20;58;
;2/20/2020 3:00:00 AM;142;46;46;20;58;
;2/20/2020 4:00:00 AM;142;47;46;20;58;
;2/20/2020 5:00:00 AM;142;48;48;20;58;
;2/20/2020 6:04:58 AM;141,7;48;43;20,4;42;
;2/20/2020 7:01:16 AM;141,7;48,6;43,5;20,3;44;
;2/20/2020 8:04:16 AM;141,5;48,6;44;20,3;44;
;2/20/2020 9:05:47 AM;141,7;49,1;44;20;42;
;2/20/2020 12:10:38 PM;141,6;47,5;45;20;45;
;2/20/2020 1:01:23 PM;141,7;48,1;44;20,2;45;
;2/20/2020 2:00:00 PM;141,6;47,5;43;20;42;
;2/20/2020 3:08:42 PM;141,4;47,6;43;20;42;
;2/20/2020 4:00:00 PM;141,9;47,8;43,2;20;42;
;2/20/2020 5:00:00 PM;141,8;47,1;43;20;42;
;2/20/2020 6:00:00 PM;142;48,1;43;20;42;
;2/20/2020 7:00:00 PM;142;48,1;43;20;42;
;2/20/2020 8:00:00 PM;141,7;48,3;43;20;42;
;2/20/2020 9:00:00 PM;142,1;48,4;44;20;42;
;2/20/2020 10:09:27 PM;142,1;48,1;43,5;20,5;40;
;2/20/2020 11:06:31 PM;141,9;48,7;43,2;20,5;44;
047;2/21/2020 1:00:28 AM;141,9;48,9;43;20;42;
;2/21/2020 2:57:28 AM;142;51;47;20;50;
;2/21/2020 3:10:06 AM;141,8;44,5;41;21;42;
;2/21/2020 3:59:34 AM;142,1;48,2;43,5;20,8;44;
;2/21/2020 4:01:09 AM;142;50;47;20;52;
;2/21/2020 5:08:41 AM;142;47,9;43,8;20,3;44;
;2/21/2020 6:11:11 AM;142;46,5;43;20;42;
;2/21/2020 7:00:00 AM;141,7;47,4;43;20;42;
;2/21/2020 7:54:48 AM;142;49;46;20;50;
;2/21/2020 8:00:50 AM;142;49,2;43;20;42;
;2/21/2020 8:55:32 AM;142;50;47;20;50;
;2/21/2020 9:00:00 AM;141,5;49,1;43;20;42;
;2/21/2020 10:14:51 AM;142;49,3;43,2;20;42;
;2/21/2020 11:00:59 AM;142;49,7;43;20;42;
;2/21/2020 12:00:00 PM;141,9;49,7;43;20;42;
;2/21/2020 2:00:00 PM;142;48,6;46;20;50;
;2/21/2020 5:00:00 PM;142;47;47;20;52;
;2/21/2020 6:00:00 PM;142;48,3;47;20;52;
;2/21/2020 7:00:00 PM;142;449;47;20;51;
;2/21/2020 10:19:45 PM;141,3;46,3;42,6;20,6;44;
;2/21/2020 10:59:55 PM;141,8;48,1;43,2;20,5;44;
;2/21/2020 11:49:44 PM;141,7;45,5;41;21;44;
