Fecha/Hora;Concentración de licor pesado real (%);Frecuencia Triplex A (osc/min);Frecuencia Triplex B (osc/min);Frecuencia Triplex D (osc/min);Flujo votator A (kg gelatina/h);Flujo votator B (kg gelatina/h);Flujo votator D (kg gelatina/h);;;;
3/18/2020 2:00:00 PM;25,8;20,5;20,5;25;169,7;164,74;200,9;;;;
3/18/2020 3:00:00 PM;26;20,5;20,5;25;171,01;166,01;202,46;;;;
3/18/2020 4:00:00 PM;26,1;20,5;20,5;25;171,67;166,65;203,24;;;;
3/18/2020 5:00:00 PM;26,8;20,5;20,5;25;176,28;171,12;208,69;;;;
3/18/2020 6:00:00 PM;25,6;0;20,5;25;4,98;163,46;199,34;;;;
3/18/2020 7:00:00 PM;25,8;0;20,5;25;5,02;164,74;200,9;;;;
3/18/2020 8:00:00 PM;27;0;20,5;25;5,25;172,4;210,24;;;;
3/18/2020 9:00:00 PM;30,2;20,5;20,5;25;198,64;192,83;235,16;;;;
3/18/2020 10:00:00 PM;27;20,5;20,5;25;177,59;172,4;210,24;;;;
3/18/2020 11:00:00 PM;29,4;20,5;20,5;25;193,38;187,72;228,93;;;;
3/19/2020 12:00:00 AM;29,2;20,5;20,5;25;192,06;186,45;227,37;;;;
3/19/2020 1:00:00 AM;30,3;20,5;20,5;25;199,3;193,47;235,94;;;;
3/19/2020 2:00:00 AM;28,3;20,5;20,5;25;186,14;180,7;220,37;;;;
3/19/2020 4:00:00 AM;29,2;20,5;20,5;25;192,06;186,45;227,37;;;;
3/19/2020 4:00:00 AM;29,3;20,5;20,5;25;192,72;187,09;228,15;;;;
3/19/2020 6:00:00 AM;31,8;20,5;20,5;25;209,16;203,05;247,62;;;;
3/19/2020 7:00:00 AM;30,7;20,5;20,5;25;201,93;196,02;239,05;;;;
3/19/2020 8:00:00 AM;32,8;20,5;20,5;25;215,74;209,43;255,41;;;;
3/19/2020 9:00:00 AM;33,7;20,5;20,5;25;221,66;215,18;262,42;;;;
3/19/2020 10:00:00 AM;30;20,5;20,5;25;197,32;191,56;233,6;;;;
3/19/2020 12:00:00 PM;21,2;18,5;0;22;126,24;0;145,27;;;;
3/19/2020 3:00:00 PM;26,7;19,5;19,5;25;167,31;162,17;207,91;;;;
3/19/2020 4:00:00 PM;24,9;20,5;20,5;25;163,78;158,99;193,89;;;;
3/19/2020 5:00:00 PM;24,9;20,5;20,5;25;163,78;158,99;193,89;;;;
3/19/2020 6:00:00 PM;25,1;20,5;20,5;25;165,09;160,27;195,45;;;;
3/19/2020 7:00:00 PM;23,7;20,5;20,5;25;155,89;151,33;184,55;;;;
3/19/2020 8:00:00 PM;25;20,5;20,5;25;164,44;159,63;194,67;;;;
3/19/2020 9:00:00 PM;25,1;20,5;20,5;25;165,09;160,27;195,45;;;;
3/19/2020 10:00:00 PM;26,4;20,5;20,5;25;173,65;168,57;205,57;;;;
3/19/2020 11:00:00 PM;29,2;20,5;20,5;25;192,06;186,45;227,37;;;;
3/20/2020 12:00:00 AM;28;20,5;20,5;25;184,17;178,78;218,03;;;;
3/20/2020 1:04:36 AM;27,3;20,5;20,5;25;179,57;174,32;212,58;;;;
3/20/2020 2:00:50 AM;29,2;20,5;20,5;25;192,06;186,45;227,37;;;;
3/20/2020 3:00:34 AM;27,3;20,5;20,5;25;179,57;174,32;212,58;;;;
3/20/2020 4:00:53 AM;26,8;20,5;20,5;25;176,28;171,12;208,69;;;;
3/20/2020 5:12:57 AM;26,1;20,5;20,5;25;171,67;166,65;203,24;;;;
3/20/2020 6:11:13 AM;29,4;20,5;20,5;25;193,38;187,72;228,93;;;;
3/20/2020 7:13:15 AM;27,7;20,5;20,5;25;182,2;176,87;215,69;;;;
3/20/2020 7:47:19 AM;29,8;20,5;20,5;25;196,01;190,28;232,05;;;;
3/20/2020 8:46:45 AM;30,3;20,5;20,5;25;199,3;193,47;235,94;;;;
3/20/2020 10:03:19 AM;30,1;20,5;20,5;25;197,98;192,19;234,38;;;;
3/20/2020 11:00:51 AM;29;19;19;25;177,2;171,62;225,82;;;;
3/20/2020 11:51:36 AM;31,9;19,5;19,5;23;199,89;193,75;228,53;;;;
3/20/2020 1:11:36 PM;28,9;19;19;23;176,59;171,03;207,04;;;;
3/20/2020 2:15:44 PM;29,5;0;0;23;5,74;0;211,33;;;;
3/20/2020 3:04:14 PM;26,1;19;19;23;159,48;154,46;186,98;;;;
3/20/2020 3:46:32 PM;24,5;19;19;23,5;149,71;144,99;179,33;;;;
3/20/2020 5:09:49 PM;26,2;19;19;23,5;160,09;155,05;191,77;;;;
3/20/2020 6:00:00 PM;27;19;19;23;164,98;159,79;193,42;;;;
3/20/2020 7:00:00 PM;26,2;19;19;23;160,09;155,05;187,69;;;;
3/20/2020 8:00:00 PM;27,3;20;20;25;175,32;170,06;212,58;;;;
3/20/2020 9:00:00 PM;27;20,5;20,5;25;177,59;172,4;210,24;;;;
3/20/2020 10:00:00 PM;27,9;20,5;20,5;25;183,51;178,15;217,25;;;;
3/20/2020 11:00:00 PM;27,3;20,5;20,5;25;179,57;174,32;212,58;;;;
3/21/2020 12:00:00 AM;28,5;20,5;20,5;25;187,46;181,98;221,92;;;;
3/21/2020 1:00:00 AM;28,4;20,5;20,5;25;186,8;181,34;221,15;;;;
3/21/2020 1:58:47 AM;29;20,5;20,5;25;190,75;185,17;225,82;;;;
3/21/2020 2:00:00 AM;27,9;20,5;20,5;25;183,51;178,15;217,25;;;;
3/21/2020 2:49:25 AM;28,7;20,5;20,5;25;188,77;183,25;223,48;;;;
3/21/2020 3:00:00 AM;28;20,5;20,5;25;184,17;178,78;218,03;;;;
3/21/2020 4:00:00 AM;29,7;20,5;20,5;25;195,35;189,64;231,27;;;;
3/21/2020 5:00:00 AM;28,8;20,5;20,5;25;189,43;183,89;224,26;;;;
3/21/2020 6:16:06 AM;29,1;20,5;20,5;25;191,4;185,81;226,6;;;;
3/21/2020 7:06:30 AM;28,8;20,5;20,5;25;189,43;183,89;224,26;;;;
3/21/2020 7:52:43 AM;28,4;20,5;20,5;25;186,8;181,34;221,15;;;;
3/21/2020 9:08:28 AM;28,8;20,5;20,5;25;189,43;183,89;224,26;;;;
3/21/2020 10:04:05 AM;27,8;20,5;20,5;25;182,85;177,51;216,47;;;;
3/21/2020 10:58:59 AM;28;20,5;20,5;25;184,17;178,78;218,03;;;;
3/21/2020 12:05:32 PM;30,8;20,5;20,5;25;202,59;196,66;239,83;;;;
3/21/2020 12:45:36 PM;30;20,5;20,5;25;197,32;191,56;233,6;;;;
3/21/2020 8:00:00 PM;25,9;19;19;24;158,26;153,28;193,61;;;;
3/21/2020 9:00:00 PM;26,6;20;20;25;170,82;165,7;207,13;;;;
3/21/2020 10:00:00 PM;26,9;20,5;20,5;25;176,93;171,76;209,46;;;;
3/21/2020 11:00:00 PM;27;20,5;20,5;25;177,59;172,4;210,24;;;;
3/22/2020 12:00:00 AM;26,6;20,5;20,5;25;174,96;169,85;207,13;;;;
3/22/2020 1:00:00 AM;27,7;20,5;20,5;25;182,2;176,87;215,69;;;;
3/22/2020 2:00:00 AM;27,3;20,5;20,5;25;179,57;174,32;212,58;;;;
3/22/2020 3:00:00 AM;27,6;20,5;20,5;25;181,54;176,23;214,92;;;;
3/22/2020 4:00:00 AM;27,5;20,5;20,5;25;180,88;175,59;214,14;;;;
3/22/2020 5:00:00 AM;27,9;20,5;20,5;25;183,51;178,15;217,25;;;;
3/22/2020 6:00:00 AM;26,7;20,5;20,5;25;175,62;170,48;207,91;;;;
3/22/2020 7:00:00 AM;26,5;20,5;20,5;25;174,3;169,21;206,35;;;;
3/22/2020 8:00:00 AM;28,31;20,5;20,5;25;186,21;180,76;220,44;;;;
3/22/2020 9:00:00 AM;29,1;20,5;20,5;25;191,4;185,81;226,6;;;;
3/22/2020 10:00:00 AM;29;20,5;20,5;25;190,75;185,17;225,82;;;;
3/22/2020 11:00:00 AM;28,5;20,5;20,5;25;187,46;181,98;221,92;;;;
